Date,PX_LAST,log_price,log_return,raw_return
3/29/2018,64.94,1.812512284,-0.003761312,-0.008698354
3/28/2018,64.38,1.808750972,0.005829544,0.013333333
3/27/2018,65.25,1.814580516,0.00199218,0.004576659
3/26/2018,65.55,1.816572696,0.002180894,0.005009107
3/23/2018,65.88,1.81875359,-0.010542618,-0.024572317
3/22/2018,64.3,1.808210973,0.005836748,0.013349701
3/21/2018,65.17,1.814047721,-0.011958463,-0.027917981
3/20/2018,63.4,1.802089258,-0.009277487,-0.021592008
3/19/2018,62.06,1.792811771,0.001955027,0.004491498
3/16/2018,62.34,1.794766798,-0.008086345,-0.018793921
3/15/2018,61.19,1.786680453,-0.001635495,-0.003772966
3/14/2018,60.96,1.785044958,-0.001784725,-0.004117938
3/13/2018,60.71,1.783260233,0.004625118,0.01059322
3/12/2018,61.36,1.787885351,0.004786438,0.010960671
3/9/2018,62.04,1.792671789,-0.013652817,-0.031936128
3/8/2018,60.12,1.779018972,0.007377489,0.016843827
3/7/2018,61.15,1.786396461,0.010177872,0.023162939
3/6/2018,62.6,1.796574333,-0.000208178,-0.000479463
3/5/2018,62.57,1.796366155,-0.009260062,-0.02155102
3/2/2018,61.25,1.787106093,-0.00184746,-0.004262994
3/1/2018,60.99,1.785258633,0.004603997,0.010545101
2/28/2018,61.64,1.78986263,0.00954685,0.021742581
2/27/2018,63.01,1.79940948,0.006159338,0.014082303
2/26/2018,63.91,1.805568818,-0.002453263,-0.005664831
2/23/2018,63.55,1.803115555,-0.005363426,-0.012426318
2/22/2018,62.77,1.797752129,-0.007607764,-0.017671855
2/21/2018,61.68,1.790144365,0.001546284,0.00355412
2/20/2018,61.9,1.791690649,-0.001546284,-0.003566796
2/16/2018,61.68,1.790144365,-0.002400593,-0.005542876
2/15/2018,61.34,1.787743772,-0.005271147,-0.012211221
2/14/2018,60.6,1.782472624,-0.010224284,-0.023821591
2/13/2018,59.19,1.77224834,0.00073311,0.001686625
2/12/2018,59.29,1.77298145,-0.000659744,-0.00152027
2/9/2018,59.2,1.772321707,0.014074755,0.031888798
2/8/2018,61.15,1.786396461,0.004521734,0.010357663
2/7/2018,61.79,1.790918195,0.011102557,0.025240574
2/6/2018,63.39,1.802020752,0.005175909,0.011847233
2/5/2018,64.15,1.807196661,0.00871299,0.01986249
2/2/2018,65.45,1.815909651,0.002316243,0.005319149
2/1/2018,65.8,1.818225894,-0.007120287,-0.016530202
1/31/2018,64.73,1.811105607,-0.001545892,-0.003565891
1/30/2018,64.5,1.809559715,0.00707923,0.016168395
1/29/2018,65.56,1.816638945,0.003825246,0.008769277
1/26/2018,66.14,1.820464191,-0.004156591,-0.009616852
1/25/2018,65.51,1.816307599,0.000662438,0.001524158
1/24/2018,65.61,1.816970038,-0.007612368,-0.017682643
1/23/2018,64.47,1.80935767,-0.006652343,-0.015435502
1/22/2018,63.49,1.802705327,-0.00082162,-0.001893641
1/19/2018,63.37,1.801883707,0.003956842,0.009069586
1/18/2018,63.95,1.805840549,0.000135802,0.000312647
1/17/2018,63.97,1.805976351,-0.001632432,-0.003765887
1/16/2018,63.73,1.804343918,0.003867054,0.008864697
1/12/2018,64.3,1.808210973,-0.003390294,-0.007836991
1/11/2018,63.8,1.804820679,-0.001568467,-0.003618059
1/10/2018,63.57,1.803252211,-0.004187492,-0.009688691
1/9/2018,62.96,1.799064719,-0.008568442,-0.019925482
1/8/2018,61.73,1.790496277,-0.00204507,-0.004720052
1/5/2018,61.44,1.788451207,0.004010524,0.009192066
1/4/2018,62.01,1.792461731,-0.002669564,-0.006165828
1/3/2018,61.63,1.789792168,-0.008970992,-0.020871294
1/2/2018,60.37,1.780821176,0.000359545,0.000827541
12/29/2017,60.42,1.781180721,-0.004189136,-0.009692513
12/28/2017,59.84,1.776991585,-0.00145395,-0.003353454
12/27/2017,59.64,1.775537635,0.002396414,0.005502751
12/26/2017,59.97,1.777934049,-0.011000955,-0.025654182
12/22/2017,58.47,1.766933094,-0.000817811,-0.001884853
12/21/2017,58.36,1.766115283,-0.002013907,-0.00464796
12/20/2017,58.09,1.764101376,-0.004735755,-0.010964149
12/19/2017,57.46,1.759365622,-0.002273402,-0.005248425
12/18/2017,57.16,1.75709222,0.001062402,0.002443281
12/15/2017,57.3,1.758154622,-0.001975105,-0.004558205
12/14/2017,57.04,1.756179517,-0.003363086,-0.007773852
12/13/2017,56.6,1.752816431,0.004123805,0.009450473
12/12/2017,57.14,1.756940236,0.006412873,0.0146577
12/11/2017,57.99,1.763353109,-0.004743966,-0.010983264
12/8/2017,57.36,1.758609143,-0.005102686,-0.011818663
12/7/2017,56.69,1.753506457,-0.005628751,-0.013045032
12/6/2017,55.96,1.747877706,0.012695548,0.028809441
12/5/2017,57.62,1.760573254,-0.001132057,-0.002610057
12/4/2017,57.47,1.759441197,0.006674086,0.015250171
12/1/2017,58.36,1.766115283,-0.007203391,-0.016724739
11/30/2017,57.4,1.758911892,-0.00075727,-0.001745201
11/29/2017,57.3,1.758154622,0.005198487,0.011898603
11/28/2017,57.99,1.763353109,0.000897767,0.002065049
11/27/2017,58.11,1.764250875,0.006232934,0.014249364
11/24/2017,58.95,1.770483809,-0.006906085,-0.016028956
11/22/2017,58.02,1.763577724,-0.009000068,-0.020939645
11/21/2017,56.83,1.754577656,-0.005692216,-0.013193083
11/20/2017,56.09,1.74888544,0.003547169,0.008134394
11/17/2017,56.55,1.752432609,-0.010965847,-0.025571273
11/16/2017,55.14,1.741466762,0.001493908,0.003433942
11/15/2017,55.33,1.74296067,0.002894525,0.006642729
11/14/2017,55.7,1.745855195,0.008187192,0.018675123
11/13/2017,56.76,1.754042387,-0.000153055,-0.000352485
11/10/2017,56.74,1.753889331,0.003278861,0.007521427
11/9/2017,57.17,1.757168192,-0.002743403,-0.006336913
11/8/2017,56.81,1.754424789,0.00297124,0.006818182
11/7/2017,57.2,1.757396029,0.001137393,0.002615519
11/6/2017,57.35,1.758533422,-0.013146301,-0.030733285
11/3/2017,55.64,1.745387121,-0.008671988,-0.020168684
11/2/2017,54.54,1.736715134,-0.001915304,-0.00441989
11/1/2017,54.3,1.73479983,0.000639374,0.001471129
10/31/2017,54.38,1.735439203,-0.001840742,-0.004247461
10/30/2017,54.15,1.733598461,-0.002009696,-0.004638219
10/27/2017,53.9,1.731588765,-0.010272885,-0.02393617
10/26/2017,52.64,1.721315881,-0.003811806,-0.008815638
10/25/2017,52.18,1.717504075,0.002406989,0.005526968
10/24/2017,52.47,1.719911064,-0.004743706,-0.010982659
10/23/2017,51.9,1.715167358,-0.00361319,-0.008354381
10/20/2017,51.47,1.711554168,-0.001521469,-0.003509456
10/19/2017,51.29,1.710032699,0.006304589,0.014411991
10/18/2017,52.04,1.716337288,-0.00133732,-0.00308404
10/17/2017,51.88,1.714999967,-8.37194E-05,-0.00019279
10/16/2017,51.87,1.714916248,-0.003530869,-0.008163265
10/13/2017,51.45,1.711385379,-0.007234862,-0.016798419
10/12/2017,50.6,1.704150517,0.005966848,0.013645224
10/11/2017,51.3,1.710117365,-0.00322897,-0.007462687
10/10/2017,50.92,1.706888395,-0.011581873,-0.027027027
10/9/2017,49.58,1.695306522,-0.002547704,-0.005883546
10/6/2017,49.29,1.692758818,0.013019395,0.029533373
10/5/2017,50.79,1.705778213,-0.006981961,-0.016206483
10/4/2017,49.98,1.698796252,0.00380659,0.008726696
10/3/2017,50.42,1.702602841,0.001375984,0.003163306
10/2/2017,50.58,1.703978825,0.009259637,0.021095413
9/29/2017,51.67,1.713238462,-0.000925553,-0.002133437
9/28/2017,51.56,1.712312909,0.004858118,0.011123897
9/27/2017,52.14,1.717171027,-0.002171059,-0.005011565
9/26/2017,51.88,1.714999967,0.0028369,0.006510915
9/25/2017,52.22,1.717836867,-0.013171682,-0.030793525
9/22/2017,50.66,1.704665185,-0.000944026,-0.002176063
9/21/2017,50.55,1.70372116,-0.001204462,-0.002777227
9/20/2017,50.41,1.702516697,-0.008087006,-0.018795473
9/19/2017,49.48,1.694429691,0.003757879,0.008615508
9/18/2017,49.91,1.69818757,-0.000174066,-0.000400882
9/15/2017,49.89,1.698013504,0,0
9/14/2017,49.89,1.698013504,-0.005166585,-0.011967546
9/13/2017,49.3,1.692846919,-0.009529657,-0.022185362
9/12/2017,48.23,1.683317262,-0.00144314,-0.003328479
9/11/2017,48.07,1.681874122,-0.005363412,-0.012426285
9/8/2017,47.48,1.67651071,0.014482322,0.032796904
9/7/2017,49.09,1.690993032,0.000618842,0.001423922
9/6/2017,49.16,1.691611874,-0.00443977,-0.01027538
9/5/2017,48.66,1.687172105,-0.012402791,-0.028970184
9/1/2017,47.29,1.674769314,-0.000551368,-0.001270379
8/31/2017,47.23,1.674217946,-0.011837926,-0.027632724
8/30/2017,45.96,1.66238002,0.004512191,0.010335917
8/29/2017,46.44,1.666892211,0.001214027,0.002791497
8/28/2017,46.57,1.668106238,0.01195719,0.027156883
8/25/2017,47.87,1.680063427,-0.004010303,-0.009276829
8/24/2017,47.43,1.676053125,0.008881958,0.020243751
8/23/2017,48.41,1.684935083,-0.00696333,-0.016162888
8/22/2017,47.64,1.677971753,-0.002468368,-0.00569981
8/21/2017,47.37,1.675503385,0.01032789,0.023500309
8/18/2017,48.51,1.685831275,-0.012902584,-0.030155022
8/17/2017,47.09,1.67292869,-0.002868473,-0.006626764
8/16/2017,46.78,1.670060217,0.007090304,0.016193481
8/15/2017,47.55,1.677150521,0.000365184,0.000840513
8/14/2017,47.59,1.677515705,0.01108207,0.025194592
8/11/2017,48.82,1.688597775,-0.002050876,-0.004733484
8/10/2017,48.59,1.686546899,0.008584399,0.019572236
8/9/2017,49.56,1.695131298,-0.003431089,-0.007931666
8/8/2017,49.17,1.691700208,0.001938818,0.004454343
8/7/2017,49.39,1.693639026,0.001667496,0.00383219
8/4/2017,49.58,1.695306522,-0.004844629,-0.011217622
8/3/2017,49.03,1.690461893,0.004932215,0.011292599
8/2/2017,49.59,1.695394108,-0.003782234,-0.008746949
8/1/2017,49.16,1.691611874,0.008832227,0.020131553
7/31/2017,50.17,1.700444101,-0.004000338,-0.009253671
7/28/2017,49.71,1.696443763,-0.005893302,-0.013662316
7/27/2017,49.04,1.690550462,-0.002575841,-0.005948718
7/26/2017,48.75,1.68797462,-0.007729783,-0.01795782
7/25/2017,47.89,1.680244837,-0.014288808,-0.033448425
7/24/2017,46.34,1.665956029,-0.005375117,-0.012453572
7/21/2017,45.77,1.660580912,0.009572133,0.02179953
7/20/2017,46.79,1.670153045,0.003052237,0.007003396
7/19/2017,47.12,1.673205282,-0.006687301,-0.015517241
7/18/2017,46.4,1.666517981,-0.003571366,-0.008257279
7/17/2017,46.02,1.662946614,0.004879765,0.011173184
7/14/2017,46.54,1.667826379,-0.004313909,-0.009982639
7/13/2017,46.08,1.66351247,-0.005596534,-0.012969883
7/12/2017,45.49,1.657915937,-0.004317555,-0.009991119
7/11/2017,45.04,1.653598382,-0.006215412,-0.014414414
7/10/2017,44.4,1.64738297,-0.001666031,-0.003843545
7/7/2017,44.23,1.645716939,0.012485314,0.028339192
7/6/2017,45.52,1.658202253,-0.00373692,-0.008641702
7/5/2017,45.13,1.654465334,0.018278865,0.041215211
7/3/2017,47.07,1.672744198,-0.009608883,-0.022371851
6/30/2017,46.04,1.663135315,-0.010598896,-0.024705097
6/29/2017,44.93,1.652536419,-0.001840439,-0.004246759
6/28/2017,44.74,1.65069598,-0.004880861,-0.011301989
6/27/2017,44.24,1.645815118,-0.008525571,-0.019824804
6/26/2017,43.38,1.637289548,-0.003720105,-0.008602651
6/23/2017,43.01,1.633569443,-0.002734925,-0.006317267
6/22/2017,42.74,1.630834518,-0.002139135,-0.004937691
6/21/2017,42.53,1.628695383,0.007089853,0.016192459
6/20/2017,43.23,1.635785236,0.009637034,0.021945701
6/19/2017,44.2,1.645422269,0.00527371,0.012069736
6/16/2017,44.74,1.65069598,-0.002726521,-0.006297796
6/15/2017,44.46,1.647969458,0.00262944,0.006036217
6/14/2017,44.73,1.650598898,0.016480307,0.037236332
6/13/2017,46.46,1.667079205,-0.003566735,-0.008246528
6/12/2017,46.08,1.66351247,-0.002362613,-0.005454942
6/9/2017,45.83,1.661149857,-0.001804221,-0.004163015
6/8/2017,45.64,1.659345636,0.000760586,0.001749781
6/7/2017,45.72,1.660106222,0.022850705,0.051255447
6/6/2017,48.19,1.682956926,-0.007178585,-0.016666667
6/5/2017,47.4,1.675778342,0.002375696,0.005455308
6/2/2017,47.66,1.678154038,0.006332254,0.014474773
6/1/2017,48.36,1.684486292,-0.000359367,-0.000827815
5/31/2017,48.32,1.684126926,0.01187979,0.026983488
5/30/2017,49.66,1.696006715,0.001222628,0.002811245
5/26/2017,49.8,1.697229343,-0.007920484,-0.018404908
5/25/2017,48.9,1.689308859,0.021316156,0.047897196
5/24/2017,51.36,1.710625015,0.000929153,0.002137167
5/23/2017,51.47,1.711554168,-0.006289306,-0.014587029
5/22/2017,50.73,1.705264862,-0.003437932,-0.007947546
5/19/2017,50.33,1.70182693,-0.008539773,-0.019858156
5/18/2017,49.35,1.693287157,-0.002471099,-0.005706134
5/17/2017,49.07,1.690816058,-0.003643953,-0.008425812
5/16/2017,48.66,1.687172105,0.001692463,0.003889458
5/15/2017,48.85,1.688864568,-0.009073397,-0.02111204
5/12/2017,47.84,1.679791171,-9.07901E-05,-0.000209074
5/11/2017,47.83,1.679700381,-0.004563876,-0.010564124
5/10/2017,47.33,1.675136504,-0.013513095,-0.031604185
5/9/2017,45.88,1.661623409,0.005175274,0.011845789
5/8/2017,46.43,1.666798684,-0.001968743,-0.004543488
5/5/2017,46.22,1.664829941,-0.006627688,-0.015377856
5/4/2017,45.52,1.658202253,0.021407318,0.048097031
5/3/2017,47.82,1.679609572,-0.001455534,-0.003357113
5/2/2017,47.66,1.678154038,0.010621617,0.024160524
5/1/2017,48.84,1.688775655,0.00433546,0.009933104
4/28/2017,49.33,1.693111115,-0.003181011,-0.00735144
4/27/2017,48.97,1.689930104,0.005726656,0.013099557
4/26/2017,49.62,1.69565676,-0.000525462,-0.001210654
4/25/2017,49.56,1.695131298,-0.002901462,-0.00670323
4/24/2017,49.23,1.692229836,0.003426924,0.007859734
4/21/2017,49.62,1.69565676,0.005652125,0.012930177
4/20/2017,50.27,1.701308885,0.001466193,0.003370341
4/19/2017,50.44,1.702775078,0.016639082,0.037588247
4/18/2017,52.41,1.71941416,0.001984216,0.004558405
4/17/2017,52.65,1.721398376,0.004349957,0.009966153
4/13/2017,53.18,1.725748333,-0.000572032,-0.001318019
4/12/2017,53.11,1.725176301,0.002364956,0.005430712
4/11/2017,53.4,1.727541257,-0.002610343,-0.006028636
4/10/2017,53.08,1.724930914,-0.006927746,-0.016079632
4/7/2017,52.24,1.718003168,-0.004512625,-0.010444874
4/6/2017,51.7,1.713490543,-0.004644905,-0.010752688
4/5/2017,51.15,1.708845638,-0.00102007,-0.002351558
4/4/2017,51.03,1.707825568,-0.006775938,-0.015724522
4/3/2017,50.24,1.701049631,0.003100886,0.007114625
3/31/2017,50.6,1.704150517,-0.002151042,-0.004965243
3/30/2017,50.35,1.701999475,-0.007306549,-0.016966269
3/29/2017,49.51,1.694692926,-0.010116839,-0.023568327
3/28/2017,48.37,1.684576087,-0.005784653,-0.013408758
3/27/2017,47.73,1.678791434,0.002178284,0.005003127
3/24/2017,47.97,1.680969718,-0.002451339,-0.005660377
3/23/2017,47.7,1.678518379,0.00308462,0.007077435
3/22/2017,48.04,1.681602999,-0.006374745,-0.01478665
3/21/2017,47.34,1.675228254,0.007998952,0.018249689
3/20/2017,48.22,1.683227206,0.00501459,0.011480115
3/17/2017,48.78,1.688241796,-0.000267176,-0.000615385
3/16/2017,48.75,1.68797462,0.000978843,0.00225133
3/15/2017,48.86,1.688953463,-0.010253028,-0.023889355
3/14/2017,47.72,1.678700435,0.006144927,0.014049587
3/13/2017,48.4,1.684845362,0.000806822,0.001856053
3/10/2017,48.49,1.685652184,0.007018515,0.016030844
3/9/2017,49.28,1.692670699,0.00872457,0.019888624
3/8/2017,50.28,1.701395269,0.024026281,0.053820098
3/7/2017,53.14,1.72542155,0.000490082,0.00112782
3/6/2017,53.2,1.725911632,0.001059951,0.002437652
3/3/2017,53.33,1.726971584,-0.005903282,-0.013685611
3/2/2017,52.61,1.721068302,0.009956078,0.022663942
3/1/2017,53.83,1.73102438,0.001449797,0.003332716
2/28/2017,54.01,1.732474177,0.000321521,0.000740056
2/27/2017,54.05,1.732795698,-0.000482371,-0.001111317
2/24/2017,53.99,1.732313327,0.003684557,0.008448118
2/23/2017,54.45,1.735997884,-0.006914127,-0.01604777
2/22/2017,53.59,1.729083757,0.003792284,0.008694044
2/21/2017,54.06,1.732876041,-0.005334784,-0.012359551
2/17/2017,53.4,1.727541257,-0.000325436,-0.000749625
2/16/2017,53.36,1.727215821,-0.002039519,-0.004707211
2/15/2017,53.11,1.725176301,0.000735331,0.001691729
2/14/2017,53.2,1.725911632,-0.002209738,-0.005101077
2/13/2017,52.93,1.723701894,0.007564455,0.017266988
2/10/2017,53.86,1.731266349,-0.006990479,-0.016226415
2/9/2017,53,1.72427587,-0.005442151,-0.012609859
2/8/2017,52.34,1.718833718,-0.001412882,-0.003258578
2/7/2017,52.17,1.717420837,0.006936968,0.015846067
2/6/2017,53.01,1.724357804,0.006666576,0.015233141
2/3/2017,53.83,1.73102438,-0.002346013,-0.005416511
2/2/2017,53.54,1.728678367,0.00274922,0.006310319
2/1/2017,53.88,1.731427587,-0.00871142,-0.020261314
1/31/2017,52.81,1.722716167,-0.001482797,-0.003420103
1/30/2017,52.63,1.72123337,0.00443329,0.010156103
1/27/2017,53.17,1.72566666,0.004954138,0.011342507
1/26/2017,53.78,1.730620798,-0.008398334,-0.019526066
1/25/2017,52.75,1.722222464,0.003525869,0.008085747
1/24/2017,53.18,1.725748333,-0.003525869,-0.008151659
1/23/2017,52.75,1.722222464,-0.002725447,-0.006295307
1/20/2017,52.42,1.719497017,-0.008787451,-0.020439945
1/19/2017,51.37,1.710709566,-0.002458677,-0.005677369
1/18/2017,51.08,1.708250889,0.011742938,0.026676829
1/17/2017,52.48,1.719993826,-0.000911252,-0.002100439
1/13/2017,52.37,1.719082574,0.00527523,0.012073194
1/12/2017,53.01,1.724357804,-0.006271509,-0.014545455
1/11/2017,52.25,1.718086295,-0.012051634,-0.028138528
1/10/2017,50.82,1.706034661,0.009634482,0.021939954
1/9/2017,51.96,1.715669142,0.016644185,0.037599555
1/6/2017,53.99,1.732313327,-0.001854067,-0.004278274
1/5/2017,53.76,1.73045926,-0.004058098,-0.009387908
1/4/2017,53.26,1.726401162,-0.007650427,-0.017771833
1/3/2017,52.33,1.718750735,0.011385269,0.025874907
12/30/2016,53.72,1.730136004,0.000404032,0.000929887
12/29/2016,53.77,1.730540036,0.002336005,0.00536441
12/28/2016,54.06,1.732876041,-0.001287276,-0.00296846
12/27/2016,53.9,1.731588765,-0.007149042,-0.01659751
12/23/2016,53.02,1.724439723,-0.000573759,-0.001322002
12/22/2016,52.95,1.723865964,-0.003789392,-0.008763574
12/21/2016,52.49,1.720076573,-0.002156547,-0.004977982
12/20/2016,52.23,1.717920026,-0.000915619,-0.002110514
12/19/2016,52.12,1.717004407,-0.001837049,-0.004238921
12/16/2016,51.9,1.715167358,-0.008449576,-0.019646365
12/15/2016,50.9,1.706717782,0.001192883,0.002742947
12/14/2016,51.04,1.707910666,0.016201288,0.036617592
12/13/2016,52.98,1.724111954,-0.001231343,-0.002839296
12/12/2016,52.83,1.722880611,-0.011073382,-0.025825243
12/9/2016,51.5,1.711807229,-0.005601687,-0.012981904
12/8/2016,50.84,1.706205542,-0.009237901,-0.021498895
12/7/2016,49.77,1.696967641,0.010006035,0.02277636
12/6/2016,50.93,1.706973676,0.007272235,0.016605522
12/5/2016,51.79,1.714245911,-0.000923406,-0.002128483
12/2/2016,51.68,1.713322505,-0.005241695,-0.012142577
12/1/2016,51.06,1.70808081,-0.014002348,-0.03276699
11/30/2016,49.44,1.694078462,-0.038651874,-0.093079814
11/29/2016,45.23,1.655426588,0.017409866,0.039294817
11/28/2016,47.08,1.672836454,-0.009512521,-0.022145028
11/25/2016,46.06,1.663323934,0.017555241,0.039616347
11/23/2016,47.96,1.680879174,0.000633412,0.001457422
11/22/2016,48.03,1.681512587,-0.004910417,-0.011370815
11/21/2016,47.49,1.67660217,-0.016781012,-0.039395929
11/18/2016,45.69,1.659821158,-0.002574028,-0.005944518
11/17/2016,45.42,1.65724713,0.001431899,0.003291639
11/16/2016,45.57,1.658679029,0.002281263,0.005239031
11/15/2016,45.81,1.660960292,-0.024271844,-0.057479224
11/14/2016,43.32,1.636688448,0.000901338,0.002073255
11/11/2016,43.41,1.637589786,0.012328933,0.027989252
11/10/2016,44.66,1.649918719,0.005891776,0.013474707
11/9/2016,45.27,1.655810494,-0.002791043,-0.00644731
11/8/2016,44.98,1.653019451,-0.000869846,-0.002004901
11/7/2016,44.89,1.652149605,-0.008006555,-0.018606762
11/4/2016,44.07,1.644143051,0.005775668,0.013210927
11/3/2016,44.66,1.649918719,0.006562797,0.014997794
11/2/2016,45.34,1.656481516,0.012556285,0.028497964
11/1/2016,46.67,1.669037801,0.001764483,0.004054631
10/31/2016,46.86,1.670802284,0.016726677,0.037782341
10/28/2016,48.7,1.687528961,0.009002159,0.020514883
10/27/2016,49.72,1.69653112,-0.004742596,-0.010980073
10/26/2016,49.18,1.691788524,0.006833905,0.01561249
10/25/2016,49.96,1.69862243,0.004840912,0.011084719
10/24/2016,50.52,1.703463342,0.002827615,0.006489676
10/21/2016,50.85,1.706290957,-0.003601989,-0.008328376
10/20/2016,50.43,1.702688968,0.009960733,0.022674419
10/19/2016,51.6,1.712649702,-0.011168066,-0.026048916
10/18/2016,50.29,1.701481636,-0.003033098,-0.00700841
10/17/2016,49.94,1.698448538,0.003550937,0.008142999
10/14/2016,50.35,1.701999475,0.000775603,0.001784298
10/13/2016,50.44,1.702775078,-0.002244421,-0.005181347
10/12/2016,50.18,1.700530657,0.005247556,0.012010238
10/11/2016,50.79,1.705778213,0.004762235,0.01090555
10/10/2016,51.35,1.710540448,-0.013223906,-0.030917486
10/7/2016,49.81,1.697316542,0.005458536,0.012490087
10/6/2016,50.44,1.702775078,-0.005284191,-0.012241622
10/5/2016,49.83,1.697490887,-0.010051113,-0.023413432
10/4/2016,48.69,1.687439775,0.001069033,0.002458513
10/3/2016,48.81,1.688508808,-0.005101509,-0.01181592
9/30/2016,48.24,1.683407299,-0.003706918,-0.008572026
9/29/2016,47.83,1.679700381,-0.007140753,-0.016578108
9/28/2016,47.05,1.672559628,-0.022543675,-0.053279606
9/27/2016,44.67,1.650015952,0.012080493,0.02743305
9/26/2016,45.93,1.662096445,-0.013931667,-0.032598921
9/23/2016,44.48,1.648164779,0.017603772,0.039723661
9/22/2016,46.32,1.665768551,-0.009287035,-0.021614468
9/21/2016,45.34,1.656481516,-0.018591699,-0.04373849
9/20/2016,43.44,1.637889817,-0.00140192,-0.003233256
9/19/2016,43.3,1.636487896,-0.00271655,-0.006274692
9/16/2016,43.03,1.633771346,0.008792091,0.020040993
9/15/2016,43.91,1.642563437,-0.003276211,-0.007572281
9/14/2016,43.58,1.639287226,0.012959115,0.029398664
9/13/2016,44.9,1.652246341,0.01324084,0.030028084
9/12/2016,46.29,1.665487181,-0.003863772,-0.008936356
9/9/2016,45.88,1.661623409,0.016165982,0.036539269
9/8/2016,47.62,1.677789391,-0.019777994,-0.046593407
9/7/2016,45.5,1.658011397,-0.006442658,-0.014945349
9/6/2016,44.83,1.651568739,-0.003794689,-0.008775878
9/2/2016,44.44,1.64777405,-0.012692614,-0.02965709
9/1/2016,43.16,1.635081436,0.015226087,0.034451902
8/31/2016,44.7,1.650307523,0.015742215,0.035598706
8/30/2016,46.35,1.666049738,0.005863274,0.013409962
8/29/2016,46.98,1.671913012,0.00605874,0.013853904
8/26/2016,47.64,1.677971753,-0.002835248,-0.006549757
8/25/2016,47.33,1.675136504,-0.005169135,-0.011973487
8/24/2016,46.77,1.66996737,0.012177706,0.027650728
8/23/2016,48.1,1.682145076,-0.009585449,-0.022316684
8/22/2016,47.05,1.672559628,0.013361164,0.030296785
8/19/2016,48.52,1.685920792,-0.002693586,-0.006221485
8/18/2016,48.22,1.683227206,-0.013074161,-0.030562086
8/17/2016,46.79,1.670153045,-0.001953561,-0.004508373
8/16/2016,46.58,1.668199484,-0.007903324,-0.01836467
8/15/2016,45.74,1.66029616,-0.012033755,-0.028096201
8/12/2016,44.49,1.648262406,-0.009872998,-0.022993792
8/11/2016,43.49,1.638389408,-0.018149218,-0.042675617
8/10/2016,41.71,1.62024019,0.01089906,0.024783727
8/9/2016,42.77,1.63113925,0.002531156,0.005811251
8/8/2016,43.02,1.633670406,-0.012494124,-0.029186603
8/5/2016,41.8,1.621176282,0.001348581,0.003100405
8/4/2016,41.93,1.622524862,-0.011545482,-0.026940975
8/3/2016,40.83,1.61097938,-0.01427235,-0.033409263
8/2/2016,39.51,1.59670703,0.006003915,0.013729406
8/1/2016,40.06,1.602710945,0.016382386,0.037019231
7/29/2016,41.6,1.619093331,-0.004829043,-0.011181332
7/28/2016,41.14,1.614264287,0.008156987,0.01860687
7/27/2016,41.92,1.622421274,0.010238439,0.023299161
7/26/2016,42.92,1.632659713,0.002119745,0.004869001
7/25/2016,43.13,1.634779458,0.010544543,0.023987327
7/22/2016,44.19,1.645324002,0.005469038,0.012513966
7/21/2016,44.75,1.65079304,0.001840028,0.004227859
7/20/2016,44.94,1.652633068,-0.002811605,-0.006494961
7/19/2016,44.65,1.649821463,0.005701133,0.013041556
7/18/2016,45.24,1.655522596,0.006762919,0.015451578
7/15/2016,45.95,1.662285516,-0.00255942,-0.005910683
7/14/2016,45.68,1.659726095,-0.008933056,-0.020782123
7/13/2016,44.75,1.65079304,0.019452813,0.043803419
7/12/2016,46.8,1.670245853,-0.019355775,-0.045576408
7/11/2016,44.76,1.650890078,0.006261424,0.014314028
7/8/2016,45.41,1.657151502,-0.002589947,-0.005981391
7/7/2016,45.14,1.654561555,0.02149157,0.048281678
7/6/2016,47.43,1.676053125,-0.007667208,-0.017811159
7/5/2016,46.6,1.668385917,0.021721523,0.048785466
7/1/2016,48.99,1.690107439,-0.005890644,-0.013656114
6/30/2016,48.33,1.684216795,0.01370965,0.031074579
6/29/2016,49.88,1.697926445,-0.018044503,-0.042424242
6/28/2016,47.85,1.679881942,-0.014019642,-0.032808116
